chr1	2194774	2195274	ENSG00000162585:N.N.N	6.707317073170731	-	0	0	500	0.0000000
chr1	2227818	2228318	ENSG00000157933:N.N.N	15.41406693136699	+	0	0	500	0.0000000
chr1	2391340	2391840	ENSG00000157916:N.N.N	48.85138967668747	+	0	0	500	0.0000000
chr1	2391553	2392053	ENSG00000116151:N.N.D	13.98184912081679	-	0	0	500	0.0000000
chr1	2412529	2413029	ENSG00000157911:N.N.N	23.14946114577425	-	0	0	500	0.0000000
chr1	2526610	2527110	ENSG00000157881:N.N.N	12.84741917186614	-	0	0	500	0.0000000
chr1	2586249	2586749	ENSG00000157870:D.N.D	10.13896766874645	+	0	0	500	0.0000000
chr1	3062394	3062894	ENSG00000177133:D.N.N	0.6806579693703914	-	0	0	500	0.0000000
chr1	3068702	3069202	ENSG00000142611:N.N.N	6.544242768009076	+	0	0	500	0.0000000
chr1	3454164	3454664	ENSG00000130762:N.N.N	4.89931934203063	+	0	0	500	0.0000000
chr1	3624514	3625014	ENSG00000158109:N.N.D	28.75070901871809	+	0	0	500	0.0000000
chr1	3650102	3650602	ENSG00000116213:N.N.N	11.84770277935337	-	0	0	500	0.0000000
chr1	3747372	3747872	ENSG00000227372:N.N.N	38.51389676687464	-	0	0	500	0.0000000
chr1	3796497	3796997	ENSG00000130764:N.N.N	24.87237663074305	-	0	0	500	0.0000000
chr1	3856766	3857266	ENSG00000169598:N.N.N	31.68604651162791	+	0	0	500	0.0000000
chr1	3857210	3857710	ENSG00000116198:N.N.N	47.33408961996597	-	0	0	500	0.0000000
chr1	3899903	3900403	ENSG00000236423:N.U.N	16.26488939307998	+	0	0	500	0.0000000
chr1	3900271	3900771	ENSG00000198912:N.N.N	41.2010777084515	-	0	0	500	0.0000000
chr1	5992424	5992924	ENSG00000131697:N.N.N	8.08990357345434	-	0	0	500	0.0000000
chr1	6045420	6045920	ENSG00000069424:N.N.D	4.750425411230856	+	0	0	500	0.0000000
chr1	6199594	6200094	ENSG00000116251:N.N.N	71.32728304027226	-	0	0	500	0.0000000
chr1	6205618	6206118	ENSG00000158286:N.N.N	3.559273964832672	+	0	0	500	0.0000000
chr1	6234191	6234691	ENSG00000225077:N.U.N	86.71298922291548	+	0	0	500	0.0000000
chr1	6235963	6236463	ENSG00000116237:N.N.D	79.76460578559274	-	0	0	500	0.0000000
chr1	6261097	6261597	ENSG00000158292:D.N.N	7.962280204197391	-	0	0	500	0.0000000
chr1	6385812	6386312	ENSG00000097021:N.N.D	15.59132161089053	-	0	0	500	0.0000000
chr1	6424275	6424775	ENSG00000187017:N.N.N	0.4041406693136699	+	0	0	500	0.0000000
chr1	6497095	6497595	ENSG00000171680:N.N.N	1.907260351673284	-	0	0	500	0.0000000
chr1	6554512	6555012	ENSG00000162408:N.N.N	76.43930799773113	-	0	0	500	0.0000000
chr1	6579493	6579993	ENSG00000204859:N.N.N	9.472490073737946	+	0	0	500	0.0000000
chr1	6602868	6603368	ENSG00000162413:N.N.N	19.51928530913216	-	0	0	500	0.0000000
chr1	6613230	6613730	ENSG00000116273:N.N.N	51.07061826432218	+	0	0	500	0.0000000
chr1	6624365	6624865	ENSG00000041988:N.N.N	8.203346568349405	+	0	0	500	0.0000000
chr1	6701815	6702315	ENSG00000007923:N.N.N	44.16477595008508	-	0	0	500	0.0000000
chr1	6784953	6785453	ENSG00000171735:N.N.N	64.11656267725468	+	0	0	500	0.0000000
chr1	7770795	7771295	ENSG00000049245:N.N.N	85.32331253545094	+	0	0	500	0.0000000
chr1	7961210	7961710	ENSG00000116288:N.N.N	70.96568349404424	+	0	0	500	0.0000000
chr1	8026308	8026808	ENSG00000116285:N.N.N	73.8726602382303	-	0	0	500	0.0000000
chr1	8817464	8817964	ENSG00000142599:N.N.N	19.87379466817924	-	0	0	500	0.0000000
chr1	8878688	8879188	ENSG00000074800:N.N.N	71.51871809415769	-	0	0	500	0.0000000
chr1	9129101	9129601	ENSG00000180758:U.N.D	8.416052183777651	-	0	0	500	0.0000000
chr1	9198702	9199202	ENSG00000228526:U.N.N	47.34117980714691	-	0	0	500	0.0000000
chr1	9239343	9239843	ENSG00000049239:U.N.N	13.06012478729438	+	0	0	500	0.0000000
chr1	9292393	9292893	ENSG00000171621:N.N.N	22.15683494044243	+	0	0	500	0.0000000
chr1	9538964	9539464	ENSG00000171612:N.N.N	72.97929665343165	+	0	0	500	0.0000000
chr1	9588410	9588910	ENSG00000188807:N.N.N	6.055019852524107	+	0	0	500	0.0000000
chr1	9651244	9651744	ENSG00000171608:U.D.N	36.57827566647759	+	0	0	500	0.0000000
chr1	9687554	9688054	ENSG00000231789:N.N.N	8.238797504254112	-	0	0	500	0.0000000
chr1	9824525	9825025	ENSG00000171603:N.N.N	35.96851956891662	-	0	0	500	0.0000000
chr1	9910268	9910768	ENSG00000178585:N.N.N	31.71440726035167	-	0	0	500	0.0000000
chr1	9942974	9943474	ENSG00000173614:N.N.N	38.9322178105502	+	0	0	500	0.0000000
chr1	9943390	9943890	ENSG00000162441:N.N.N	78.2402155416903	-	0	0	500	0.0000000
chr1	9996727	9997227	ENSG00000162444:U.D.N	44.37039137833239	+	0	0	500	0.0000000
chr1	10032457	10032957	ENSG00000130939:N.N.N	40.38570618264322	+	0	0	500	0.0000000
chr1	10210304	10210804	ENSG00000054523:N.N.N	78.14804310833806	+	0	0	500	0.0000000
chr1	10398563	10399063	ENSG00000142657:N.N.N	67.83182076006807	+	0	0	500	0.0000000
chr1	10429932	10430432	ENSG00000175279:N.N.D	91.78956324446965	+	0	0	500	0.0000000
chr1	10472528	10473028	ENSG00000160049:N.N.N	71.88031764038571	-	0	0	500	0.0000000
chr1	10474449	10474949	ENSG00000142655:N.N.D	12.63471355643789	+	0	0	500	0.0000000
chr1	10796645	10797145	ENSG00000130940:U.N.N	13.51389676687465	-	0	0	500	0.0000000
chr1	11011899	11012399	ENSG00000120948:N.N.N	88.87549631310267	+	0	0	500	0.0000000
chr1	11029257	11029757	ENSG00000271895:N.N.N	22.51134429948951	+	0	0	500	0.0000000
chr1	11060017	11060517	ENSG00000116649:N.N.N	15.09500850822462	-	0	0	500	0.0000000
chr1	11099868	11100368	ENSG00000171824:N.N.N	91.19398752127056	-	0	0	500	0.0000000
chr1	11262506	11263006	ENSG00000198793:N.N.N	45.45519001701645	-	0	0	500	0.0000000
chr1	11272705	11273205	ENSG00000120942:N.N.N	65.56296086216676	+	0	0	500	0.0000000
chr1	11608967	11609467	ENSG00000235643:N.N.N	46.90867838910948	+	0	0	500	0.0000000
chr1	11654380	11654880	ENSG00000132879:N.N.D	11.06069200226886	+	0	0	500	0.0000000
chr1	11654428	11654928	ENSG00000116661:N.N.D	9.912081678956325	-	0	0	500	0.0000000
chr1	11663699	11664199	ENSG00000116663:U.N.D	7.536868973340896	+	0	0	500	0.0000000
chr1	11691649	11692149	ENSG00000116670:N.N.D	18.98752127056154	-	0	0	500	0.0000000
chr1	11735635	11736135	ENSG00000177674:U.N.N	8.011911514463982	+	0	0	500	0.0000000
chr1	11805412	11805912	ENSG00000177000:U.U.N	12.40782756664776	-	0	0	500	0.0000000
chr1	11805690	11806190	ENSG00000011021:U.N.N	30.65087918321044	+	0	0	500	0.0000000
chr1	11858944	11859444	ENSG00000120937:U.N.N	99.93618831537152	-	0	0	500	0.0000000
chr1	11926426	11926926	ENSG00000116685:N.N.D	15.87492909812819	-	0	0	500	0.0000000
chr1	11934216	11934716	ENSG00000083444:N.N.D	21.53289846851957	+	0	0	500	0.0000000
chr1	11979811	11980311	ENSG00000116688:N.N.N	45.34174702212138	+	0	0	500	0.0000000
chr1	12018997	12019497	ENSG00000116691:U.N.N	7.359614293817357	+	0	0	500	0.0000000
chr1	12229529	12230029	ENSG00000048707:U.N.N	89.96738513896767	+	0	0	500	0.0000000
chr1	12618209	12618709	ENSG00000162496:N.U.N	9.862450368689734	-	0	0	500	0.0000000
chr1	13704354	13704854	ENSG00000116731:N.N.N	63.77623369256948	+	0	0	500	0.0000000
chr1	15153246	15153746	ENSG00000171729:N.N.N	11.47192285876347	+	0	0	500	0.0000000
chr1	15409387	15409887	ENSG00000142634:N.N.D	8.288428814520703	+	0	0	500	0.0000000
chr1	15524214	15524714	ENSG00000132906:N.N.N	57.25326148610323	-	0	0	500	0.0000000
chr1	15526347	15526847	ENSG00000116138:N.N.U	69.78871242200795	+	0	0	500	0.0000000
chr1	15565955	15566455	ENSG00000272510:N.N.N	88.66279069767442	-	0	0	500	0.0000000
chr1	15585050	15585550	ENSG00000116771:N.U.N	29.60862166761202	-	0	0	500	0.0000000
chr1	15616957	15617457	ENSG00000197312:N.N.N	23.4472490073738	+	0	0	500	0.0000000
chr1	15683819	15684319	ENSG00000116786:N.N.N	12.95377197958026	+	0	0	500	0.0000000
chr1	15735757	15736257	ENSG00000162461:N.N.N	14.3930799773114	+	0	0	500	0.0000000
chr1	15741998	15742498	ENSG00000162460:N.N.N	0.2765173000567215	+	0	0	500	0.0000000
chr1	15763998	15764498	ENSG00000162458:U.D.N	25.97844583096994	+	0	0	500	0.0000000
chr1	15809347	15809847	ENSG00000233954:N.N.N	58.69965967101531	-	0	0	500	0.0000000
chr1	15827731	15828231	ENSG00000178715:N.N.N	96.75269427112876	+	0	0	500	0.0000000
chr1	15847206	15847706	ENSG00000065526:N.N.N	19.85252410663642	+	0	0	500	0.0000000
chr1	15848146	15848646	ENSG00000179743:N.N.N	32.30998298355077	-	0	0	500	0.0000000
chr1	15976131	15976631	ENSG00000116809:N.N.N	6.778218944980147	-	0	0	500	0.0000000
chr1	16154710	16155210	ENSG00000227959:N.N.N	7.827566647759501	+	0	0	500	0.0000000
chr1	16156068	16156568	ENSG00000142627:N.N.N	36.00397050482132	-	0	0	500	0.0000000
chr1	16158765	16159265	ENSG00000224621:N.N.N	64.5136131593874	+	0	0	500	0.0000000
chr1	16212651	16213151	ENSG00000142632:N.N.N	16.52722631877482	-	0	0	500	0.0000000
chr1	16237182	16237682	ENSG00000132881:U.N.N	6.25354509359047	-	0	0	500	0.0000000
chr1	16352479	16352979	ENSG00000037637:N.N.U	53.42456040839478	-	0	0	500	0.0000000
chr1	16366741	16367241	ENSG00000055070:N.N.D	19.48383437322745	+	0	0	500	0.0000000
chr1	16440235	16440735	ENSG00000157191:N.N.N	51.05643788996029	+	0	0	500	0.0000000
chr1	16492700	16493200	ENSG00000080947:N.N.N	41.53431650595576	-	0	0	500	0.0000000
chr1	16613486	16613986	ENSG00000219481:U.N.N	73.34089619965967	-	0	0	500	0.0000000
chr1	16657231	16657731	ENSG00000215908:N.N.N	1.623652864435621	-	0	0	500	0.0000000
chr1	16758871	16759371	ENSG00000186715:N.N.N	6.38825865002836	-	0	0	500	0.0000000
chr1	16889517	16890017	ENSG00000238142:N.U.N	26.53857061826432	-	0	0	500	0.0000000
chr1	16921430	16921930	ENSG00000058453:N.N.N	36.81225184344866	+	0	0	500	0.0000000
chr1	16980834	16981334	ENSG00000117122:N.N.N	17.61911514463982	-	0	0	500	0.0000000
chr1	17011927	17012427	ENSG00000159363:N.N.N	5.636698808848553	-	0	0	500	0.0000000
chr1	17054169	17054669	ENSG00000117118:N.N.N	62.05331820760068	-	0	0	500	0.0000000
chr1	17439676	17440176	ENSG00000179051:N.N.N	27.71554169030063	-	0	0	500	0.0000000
chr1	17539197	17539697	ENSG00000074964:N.N.N	2.914066931366988	+	0	0	500	0.0000000
chr1	18902554	18903054	ENSG00000159423:U.D.N	7.884288145207034	-	0	0	500	0.0000000
chr1	18956675	18957175	ENSG00000169991:U.D.D	53.75070901871809	-	0	0	500	0.0000000
chr1	19075510	19076010	ENSG00000272084:N.N.N	83.90527509926262	-	0	0	500	0.0000000
chr1	19210265	19210765	ENSG00000127481:U.N.N	24.20589903573454	-	0	0	500	0.0000000
chr1	19251304	19251804	ENSG00000053372:N.N.N	66.626488939308	+	0	0	500	0.0000000
chr1	19251523	19252023	ENSG00000127463:N.N.N	43.65428247305729	-	0	0	500	0.0000000
chr1	19311825	19312325	ENSG00000040487:U.N.N	15.57714123652864	+	0	0	500	0.0000000
chr1	19312145	19312645	ENSG00000053371:N.N.N	29.77878615995462	-	0	0	500	0.0000000
chr1	19484663	19485163	ENSG00000077549:N.N.D	74.15626772546796	-	0	0	500	0.0000000
chr1	19596478	19596978	ENSG00000173436:N.N.N	88.69824163357913	+	0	0	500	0.0000000
chr1	19642731	19643231	ENSG00000158747:N.N.D	10.22404991491775	+	0	0	500	0.0000000
chr1	19799916	19800416	ENSG00000162542:N.N.N	23.29126488939308	-	0	0	500	0.0000000
chr1	19881894	19882394	ENSG00000169914:N.N.N	62.90414066931367	+	0	0	500	0.0000000
chr1	20486209	20486709	ENSG00000162545:N.N.N	63.62733976176971	-	0	0	500	0.0000000
chr1	20508150	20508650	ENSG00000090432:N.N.N	47.91548496880318	-	0	0	500	0.0000000
chr1	20632957	20633457	ENSG00000158828:N.N.N	5.204197390811117	+	0	0	500	0.0000000
chr1	20652192	20652692	ENSG00000117242:N.N.N	59.67810550198525	-	0	0	500	0.0000000
chr1	20661543	20662043	ENSG00000244038:N.N.N	31.92711287577992	-	0	0	500	0.0000000
chr1	20732702	20733202	ENSG00000189410:U.D.N	97.03630175836642	-	0	0	500	0.0000000
chr1	20786651	20787151	ENSG00000127483:N.N.N	44.41293250141804	-	0	0	500	0.0000000
chr1	21176846	21177346	ENSG00000075151:N.N.U	68.42030629608621	-	0	0	500	0.0000000
chr1	21290462	21290962	ENSG00000117298:N.N.N	8.63584798638684	-	0	0	500	0.0000000
chr1	21427966	21428466	ENSG00000227001:N.N.N	94.17186613726602	-	0	0	500	0.0000000
chr1	21439812	21440312	ENSG00000142794:N.N.N	59.72773681225184	+	0	0	500	0.0000000
chr1	21620040	21620540	ENSG00000076864:U.N.N	27.19795802609189	-	0	0	500	0.0000000
chr1	21783605	21784105	ENSG00000090686:N.N.N	86.9540555870675	-	0	0	500	0.0000000
chr1	21937309	21937809	ENSG00000142798:N.N.N	5.835224049914918	-	0	0	500	0.0000000
chr1	22025010	22025510	ENSG00000070831:N.N.N	85.59982983550766	+	0	0	500	0.0000000
chr1	22030155	22030655	ENSG00000218510:N.N.N	73.12819058423142	+	0	0	500	0.0000000
chr1	22451350	22451850	ENSG00000184677:N.N.N	41.43505388542258	+	0	0	500	0.0000000
chr1	23018992	23019492	ENSG00000004487:N.N.N	76.36840612592172	+	0	0	500	0.0000000
chr1	23177807	23178307	ENSG00000169641:N.N.N	60.97560975609756	-	0	0	500	0.0000000
chr1	23287487	23287987	ENSG00000261326:N.N.N	30.8494044242768	-	0	0	500	0.0000000
chr1	23344309	23344809	ENSG00000125944:N.N.N	72.33408961996597	-	0	0	500	0.0000000
chr1	23368735	23369235	ENSG00000249087:N.N.N	12.60635280771412	+	0	0	500	0.0000000
chr1	23369835	23370335	ENSG00000125945:N.N.U	96.73142370958594	-	0	0	500	0.0000000
chr1	23424739	23425239	ENSG00000204219:N.N.N	20.26375496313103	-	0	0	500	0.0000000
chr1	23484178	23484678	ENSG00000088280:N.N.N	19.90924560408395	-	0	0	500	0.0000000
chr1	23531232	23531732	ENSG00000007968:D.N.D	34.72773681225184	-	0	0	500	0.0000000
chr1	23559500	23560000	ENSG00000117318:N.N.D	8.763471355643789	-	0	0	500	0.0000000
chr1	23691305	23691805	ENSG00000142676:N.N.N	93.8953488372093	+	0	0	500	0.0000000
chr1	23742654	23743154	ENSG00000011007:N.N.N	38.85422575155984	+	0	0	500	0.0000000
chr1	23777917	23778417	ENSG00000057757:N.N.D	38.88258650028361	+	0	0	500	0.0000000
chr1	23778282	23778782	ENSG00000236810:N.N.N	79.13357912648894	-	0	0	500	0.0000000
chr1	23790644	23791144	ENSG00000011009:N.N.N	8.068633011911514	+	0	0	500	0.0000000
chr1	23800753	23801253	ENSG00000117308:N.N.D	24.05700510493477	-	0	0	500	0.0000000
chr1	23825428	23825928	ENSG00000117305:U.N.N	38.94639818491208	-	0	0	500	0.0000000
chr1	23868293	23868793	ENSG00000179163:N.N.N	28.85706182643222	-	0	0	500	0.0000000
chr1	23956338	23956838	ENSG00000189266:N.N.N	69.17895632444697	+	0	0	500	0.0000000
chr1	23980318	23980818	ENSG00000188529:N.N.N	51.58820192853091	-	0	0	500	0.0000000
chr1	24143139	24143639	ENSG00000142677:N.N.N	6.70022688598979	-	0	0	500	0.0000000
chr1	24187288	24187788	ENSG00000185436:U.N.N	33.82019285309132	-	0	0	500	0.0000000
chr1	24415096	24415596	ENSG00000001460:U.N.U	58.28842881452071	-	0	0	500	0.0000000
chr1	24415301	24415801	ENSG00000001461:N.N.N	35.33749290981282	+	0	0	500	0.0000000
chr1	24502335	24502835	ENSG00000117602:N.N.N	40.71185479296653	+	0	0	500	0.0000000
chr1	24642801	24643301	ENSG00000133226:N.N.N	59.78445830969937	+	0	0	500	0.0000000
chr1	24744946	24745446	ENSG00000169504:N.N.N	62.54963131026659	+	0	0	500	0.0000000
chr1	25232501	25233001	ENSG00000117614:N.N.U	74.83692569483834	-	0	0	500	0.0000000
chr1	25247453	25247953	ENSG00000117616:N.N.N	16.59812819058423	-	0	0	500	0.0000000
chr1	25337833	25338333	ENSG00000183726:N.N.N	67.0022688598979	+	0	0	500	0.0000000
chr1	25430396	25430896	ENSG00000204178:N.N.U	92.93108338060125	+	0	0	500	0.0000000
chr1	25543079	25543579	ENSG00000157978:N.N.D	21.90158820192853	+	0	0	500	0.0000000
chr1	25616967	25617467	ENSG00000117643:N.N.N	12.45036868973341	+	0	0	500	0.0000000
chr1	25799692	25800192	ENSG00000162430:N.N.D	23.41888825865003	+	0	0	500	0.0000000
chr1	25819692	25820192	ENSG00000117640:N.N.N	41.55558706749859	+	0	0	500	0.0000000
chr1	25859457	25859957	ENSG00000127423:N.N.D	61.18122518434487	-	0	0	500	0.0000000
chr1	25871252	25871752	ENSG00000182749:N.N.D	13.86840612592172	-	0	0	500	0.0000000
chr1	25906465	25906965	ENSG00000117632:N.N.N	95.86642087351106	-	0	0	500	0.0000000
chr1	25998062	25998562	ENSG00000158006:N.N.N	48.56069200226886	-	0	0	500	0.0000000
chr1	26111336	26111836	ENSG00000175087:N.N.N	58.16080544526375	+	0	0	500	0.0000000
chr1	26169407	26169907	ENSG00000142684:N.N.N	11.40102098695406	+	0	0	500	0.0000000
chr1	26177008	26177508	ENSG00000142675:N.N.N	28.155133295519	+	0	0	500	0.0000000
chr1	26209240	26209740	ENSG00000236155:D.N.N	7.777935337492909	+	0	0	500	0.0000000
chr1	26233701	26234201	ENSG00000130695:N.N.N	66.93845717526943	+	0	0	500	0.0000000
chr1	26279585	26280085	ENSG00000142669:N.D.D	68.1083380601248	+	0	0	500	0.0000000
chr1	26318362	26318862	ENSG00000158062:N.N.N	12.28729438457175	-	0	0	500	0.0000000
chr1	26360079	26360579	ENSG00000176092:U.N.N	37.06040839478162	-	0	0	500	0.0000000
chr1	26431854	26432354	ENSG00000117682:N.N.N	61.69171866137266	+	0	0	500	0.0000000
chr1	26471939	26472439	ENSG00000198830:N.N.N	77.61627906976744	+	0	0	500	0.0000000
chr1	26545351	26545851	ENSG00000117676:N.D.D	35.85507657402155	+	0	0	500	0.0000000
chr1	26695514	26696014	ENSG00000117713:N.N.N	36.91860465116279	+	0	0	500	0.0000000
chr1	26787694	26788194	ENSG00000060642:N.N.N	33.99744753261486	+	0	0	500	0.0000000
chr1	26826187	26826687	ENSG00000204160:N.N.N	45.92314237095859	+	0	0	500	0.0000000
chr1	26862648	26863148	ENSG00000175793:N.N.N	14.61287577992059	+	0	0	500	0.0000000
chr1	26890282	26890782	ENSG00000142751:N.N.N	40.96710153148043	-	0	0	500	0.0000000
chr1	26900466	26900966	ENSG00000198746:N.N.N	26.48893930799773	-	0	0	500	0.0000000
chr1	26913974	26914474	ENSG00000131910:N.U.N	1.318774815655133	-	0	0	500	0.0000000
chr1	26921242	26921742	ENSG00000090273:N.N.N	50.27651730005672	+	0	0	500	0.0000000
chr1	26960467	26960967	ENSG00000175707:N.U.N	8.99035734543392	-	0	0	500	0.0000000
chr1	26993191	26993691	ENSG00000253368:N.N.U	95.37010777084515	+	0	0	500	0.0000000
chr1	27012849	27013349	ENSG00000158246:U.D.N	18.41321610890527	-	0	0	500	0.0000000
chr1	27155124	27155624	ENSG00000090020:N.N.N	29.9276800907544	-	0	0	500	0.0000000
chr1	27234131	27234631	ENSG00000142784:N.N.N	17.31423709585933	+	0	0	500	0.0000000
chr1	27321644	27322144	ENSG00000186501:N.N.N	17.82473057288712	+	0	0	500	0.0000000
chr1	27344372	27344872	ENSG00000142765:N.N.N	5.934486670448099	+	0	0	500	0.0000000
chr1	27366960	27367460	ENSG00000142733:N.N.D	11.97532614861032	-	0	0	500	0.0000000
chr1	27392121	27392621	ENSG00000181773:N.N.N	97.94384571752694	+	0	0	500	0.0000000
chr1	27490166	27490666	ENSG00000158195:N.N.N	45.93023255813954	-	0	0	500	0.0000000
chr1	27603631	27604131	ENSG00000126705:N.N.N	7.763754963131027	-	0	0	500	0.0000000
chr1	27672177	27672677	ENSG00000126709:N.N.N	10.02552467385139	-	0	0	500	0.0000000
chr1	27725556	27726056	ENSG00000009780:N.N.N	76.65910380034033	+	0	0	500	0.0000000
chr1	27772718	27773218	ENSG00000117758:N.N.N	65.05246738513897	+	0	0	500	0.0000000
chr1	27830281	27830781	ENSG00000117751:N.N.N	75.68774815655134	+	0	0	500	0.0000000
chr1	27872043	27872543	ENSG00000130775:D.N.N	16.33579126488939	+	0	0	500	0.0000000
chr1	27914745	27915245	ENSG00000117748:N.N.N	81.1542824730573	-	0	0	500	0.0000000
chr1	27934499	27934999	ENSG00000130768:N.N.N	28.34656834940442	+	0	0	500	0.0000000
chr1	27958961	27959461	ENSG00000158156:N.N.N	9.812819058423143	+	0	0	500	0.0000000
chr1	28088609	28089109	ENSG00000158161:N.N.N	53.31111741349972	-	0	0	500	0.0000000
chr1	28193935	28194435	ENSG00000169403:N.N.N	26.69455473624504	-	0	0	500	0.0000000
chr1	28233028	28233528	ENSG00000126698:N.N.N	80.96284741917187	-	0	0	500	0.0000000
chr1	28235623	28236123	ENSG00000130770:D.N.D	22.03630175836642	+	0	0	500	0.0000000
chr1	28259017	28259517	ENSG00000130766:U.U.N	10.85507657402155	+	0	0	500	0.0000000
chr1	28328539	28329039	ENSG00000130772:N.N.N	66.90300623936471	+	0	0	500	0.0000000
chr1	28437670	28438170	ENSG00000204138:N.N.N	69.43420306296086	+	0	0	500	0.0000000
chr1	28505479	28505979	ENSG00000242125:N.N.N	25.06381168462847	+	0	0	500	0.0000000
chr1	28505479	28505979	ENSG00000180198:N.N.D	32.52268859897902	+	0	0	500	0.0000000
chr1	28508058	28508558	ENSG00000200087:N.N.N	44.73908111174135	+	0	0	500	0.0000000
